"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","MEN","THND_PER","M","1992-07",4407.147,
"AUS","EMP","MEN","THND_PER","M","1992-08",4416.816,
"AUS","EMP","MEN","THND_PER","M","1992-09",4397.809,
"AUS","EMP","MEN","THND_PER","M","1992-10",4400.092,
"AUS","EMP","MEN","THND_PER","M","1992-11",4347.705,
"AUS","EMP","MEN","THND_PER","M","1992-12",4373.231,
"AUS","EMP","MEN","THND_PER","M","1993-01",4397.628,
"AUS","EMP","MEN","THND_PER","M","1993-02",4358.448,
"AUS","EMP","MEN","THND_PER","M","1993-03",4393.065,
"AUS","EMP","MEN","THND_PER","M","1993-04",4378.456,
"AUS","EMP","MEN","THND_PER","M","1993-05",4382.404,
"AUS","EMP","MEN","THND_PER","M","1993-06",4395.477,
"AUS","EMP","MEN","THND_PER","M","1993-07",4399.694,
"AUS","EMP","MEN","THND_PER","M","1993-08",4396.715,
"AUS","EMP","MEN","THND_PER","M","1993-09",4413.216,
"AUS","EMP","MEN","THND_PER","M","1993-10",4431.002,
"AUS","EMP","MEN","THND_PER","M","1993-11",4441.436,
"AUS","EMP","MEN","THND_PER","M","1993-12",4449.468,
"AUS","EMP","MEN","THND_PER","M","1994-01",4464.825,
"AUS","EMP","MEN","THND_PER","M","1994-02",4465.971,
"AUS","EMP","MEN","THND_PER","M","1994-03",4477.504,
"AUS","EMP","MEN","THND_PER","M","1994-04",4488.984,
"AUS","EMP","MEN","THND_PER","M","1994-05",4508.307,
"AUS","EMP","MEN","THND_PER","M","1994-06",4524.702,
"AUS","EMP","MEN","THND_PER","M","1994-07",4559.732,
"AUS","EMP","MEN","THND_PER","M","1994-08",4553.857,
"AUS","EMP","MEN","THND_PER","M","1994-09",4564.655,
"AUS","EMP","MEN","THND_PER","M","1994-10",4576.504,
"AUS","EMP","MEN","THND_PER","M","1994-11",4576.397,
"AUS","EMP","MEN","THND_PER","M","1994-12",4604.173,
"AUS","EMP","MEN","THND_PER","M","1995-01",4612.271,
"AUS","EMP","MEN","THND_PER","M","1995-02",4646.893,
"AUS","EMP","MEN","THND_PER","M","1995-03",4636.112,
"AUS","EMP","MEN","THND_PER","M","1995-04",4656.646,
"AUS","EMP","MEN","THND_PER","M","1995-05",4648.522,
"AUS","EMP","MEN","THND_PER","M","1995-06",4659.066,
"AUS","EMP","MEN","THND_PER","M","1995-07",4662.291,
"AUS","EMP","MEN","THND_PER","M","1995-08",4686.126,
"AUS","EMP","MEN","THND_PER","M","1995-09",4689.244,
"AUS","EMP","MEN","THND_PER","M","1995-10",4660.172,
"AUS","EMP","MEN","THND_PER","M","1995-11",4706.099,
"AUS","EMP","MEN","THND_PER","M","1995-12",4700.521,
"AUS","EMP","MEN","THND_PER","M","1996-01",4699.574,
"AUS","EMP","MEN","THND_PER","M","1996-02",4717.277,
"AUS","EMP","MEN","THND_PER","M","1996-03",4685.811,
"AUS","EMP","MEN","THND_PER","M","1996-04",4714.246,
"AUS","EMP","MEN","THND_PER","M","1996-05",4722.291,
"AUS","EMP","MEN","THND_PER","M","1996-06",4726.601,
"AUS","EMP","MEN","THND_PER","M","1996-07",4725.299,
"AUS","EMP","MEN","THND_PER","M","1996-08",4723.978,
"AUS","EMP","MEN","THND_PER","M","1996-09",4717.647,
"AUS","EMP","MEN","THND_PER","M","1996-10",4708.057,
"AUS","EMP","MEN","THND_PER","M","1996-11",4720.474,
"AUS","EMP","MEN","THND_PER","M","1996-12",4725.192,
"AUS","EMP","MEN","THND_PER","M","1997-01",4730.415,
"AUS","EMP","MEN","THND_PER","M","1997-02",4717.295,
"AUS","EMP","MEN","THND_PER","M","1997-03",4725.651,
"AUS","EMP","MEN","THND_PER","M","1997-04",4719.771,
"AUS","EMP","MEN","THND_PER","M","1997-05",4724.321,
"AUS","EMP","MEN","THND_PER","M","1997-06",4732.684,
"AUS","EMP","MEN","THND_PER","M","1997-07",4724.858,
"AUS","EMP","MEN","THND_PER","M","1997-08",4721.08,
"AUS","EMP","MEN","THND_PER","M","1997-09",4746.016,
"AUS","EMP","MEN","THND_PER","M","1997-10",4754.744,
"AUS","EMP","MEN","THND_PER","M","1997-11",4789.8,
"AUS","EMP","MEN","THND_PER","M","1997-12",4781.489,
"AUS","EMP","MEN","THND_PER","M","1998-01",4792.053,
"AUS","EMP","MEN","THND_PER","M","1998-02",4793.368,
"AUS","EMP","MEN","THND_PER","M","1998-03",4791.552,
"AUS","EMP","MEN","THND_PER","M","1998-04",4803.969,
"AUS","EMP","MEN","THND_PER","M","1998-05",4801.009,
"AUS","EMP","MEN","THND_PER","M","1998-06",4801.925,
"AUS","EMP","MEN","THND_PER","M","1998-07",4796.248,
"AUS","EMP","MEN","THND_PER","M","1998-08",4796.802,
"AUS","EMP","MEN","THND_PER","M","1998-09",4841.8,
"AUS","EMP","MEN","THND_PER","M","1998-10",4837.609,
"AUS","EMP","MEN","THND_PER","M","1998-11",4836.37,
"AUS","EMP","MEN","THND_PER","M","1998-12",4832.547,
"AUS","EMP","MEN","THND_PER","M","1999-01",4845.853,
"AUS","EMP","MEN","THND_PER","M","1999-02",4856.051,
"AUS","EMP","MEN","THND_PER","M","1999-03",4880.238,
"AUS","EMP","MEN","THND_PER","M","1999-04",4870.809,
"AUS","EMP","MEN","THND_PER","M","1999-05",4861.651,
"AUS","EMP","MEN","THND_PER","M","1999-06",4895.64,
"AUS","EMP","MEN","THND_PER","M","1999-07",4895.887,
"AUS","EMP","MEN","THND_PER","M","1999-08",4902.516,
"AUS","EMP","MEN","THND_PER","M","1999-09",4901.345,
"AUS","EMP","MEN","THND_PER","M","1999-10",4909.346,
"AUS","EMP","MEN","THND_PER","M","1999-11",4918.032,
"AUS","EMP","MEN","THND_PER","M","1999-12",4922.777,
"AUS","EMP","MEN","THND_PER","M","2000-01",4913.542,
"AUS","EMP","MEN","THND_PER","M","2000-02",4944.555,
"AUS","EMP","MEN","THND_PER","M","2000-03",4951.464,
"AUS","EMP","MEN","THND_PER","M","2000-04",4969.886,
"AUS","EMP","MEN","THND_PER","M","2000-05",4964.98,
"AUS","EMP","MEN","THND_PER","M","2000-06",4978.912,
"AUS","EMP","MEN","THND_PER","M","2000-07",5015.056,
"AUS","EMP","MEN","THND_PER","M","2000-08",4994.792,
"AUS","EMP","MEN","THND_PER","M","2000-09",5011.713,
"AUS","EMP","MEN","THND_PER","M","2000-10",4997.401,
"AUS","EMP","MEN","THND_PER","M","2000-11",4981.465,
"AUS","EMP","MEN","THND_PER","M","2000-12",4989.643,
"AUS","EMP","MEN","THND_PER","M","2001-01",4995.749,
"AUS","EMP","MEN","THND_PER","M","2001-02",4984.987,
"AUS","EMP","MEN","THND_PER","M","2001-03",4970.738,
"AUS","EMP","MEN","THND_PER","M","2001-04",4993.524,
"AUS","EMP","MEN","THND_PER","M","2001-05",4997.75,
"AUS","EMP","MEN","THND_PER","M","2001-06",4992.469,
"AUS","EMP","MEN","THND_PER","M","2001-07",5013.075,
"AUS","EMP","MEN","THND_PER","M","2001-08",5019.27,
"AUS","EMP","MEN","THND_PER","M","2001-09",5017.604,
"AUS","EMP","MEN","THND_PER","M","2001-10",5024.005,
"AUS","EMP","MEN","THND_PER","M","2001-11",5036.176,
"AUS","EMP","MEN","THND_PER","M","2001-12",5037.858,
"AUS","EMP","MEN","THND_PER","M","2002-01",5037.166,
"AUS","EMP","MEN","THND_PER","M","2002-02",5070.721,
"AUS","EMP","MEN","THND_PER","M","2002-03",5068.676,
"AUS","EMP","MEN","THND_PER","M","2002-04",5073.145,
"AUS","EMP","MEN","THND_PER","M","2002-05",5088.584,
"AUS","EMP","MEN","THND_PER","M","2002-06",5105.154,
"AUS","EMP","MEN","THND_PER","M","2002-07",5100.776,
"AUS","EMP","MEN","THND_PER","M","2002-08",5111.482,
"AUS","EMP","MEN","THND_PER","M","2002-09",5110.323,
"AUS","EMP","MEN","THND_PER","M","2002-10",5111.015,
"AUS","EMP","MEN","THND_PER","M","2002-11",5139.992,
"AUS","EMP","MEN","THND_PER","M","2002-12",5152.42,
"AUS","EMP","MEN","THND_PER","M","2003-01",5165.352,
"AUS","EMP","MEN","THND_PER","M","2003-02",5182.726,
"AUS","EMP","MEN","THND_PER","M","2003-03",5174.247,
"AUS","EMP","MEN","THND_PER","M","2003-04",5153.388,
"AUS","EMP","MEN","THND_PER","M","2003-05",5163.241,
"AUS","EMP","MEN","THND_PER","M","2003-06",5152.659,
"AUS","EMP","MEN","THND_PER","M","2003-07",5157.448,
"AUS","EMP","MEN","THND_PER","M","2003-08",5195.111,
"AUS","EMP","MEN","THND_PER","M","2003-09",5205.79,
"AUS","EMP","MEN","THND_PER","M","2003-10",5224.197,
"AUS","EMP","MEN","THND_PER","M","2003-11",5230.025,
"AUS","EMP","MEN","THND_PER","M","2003-12",5258.099,
"AUS","EMP","MEN","THND_PER","M","2004-01",5265.325,
"AUS","EMP","MEN","THND_PER","M","2004-02",5264.955,
"AUS","EMP","MEN","THND_PER","M","2004-03",5268.28,
"AUS","EMP","MEN","THND_PER","M","2004-04",5271.12,
"AUS","EMP","MEN","THND_PER","M","2004-05",5285.402,
"AUS","EMP","MEN","THND_PER","M","2004-06",5288.971,
"AUS","EMP","MEN","THND_PER","M","2004-07",5286.096,
"AUS","EMP","MEN","THND_PER","M","2004-08",5269.188,
"AUS","EMP","MEN","THND_PER","M","2004-09",5309.022,
"AUS","EMP","MEN","THND_PER","M","2004-10",5325.092,
"AUS","EMP","MEN","THND_PER","M","2004-11",5346.146,
"AUS","EMP","MEN","THND_PER","M","2004-12",5347.352,
"AUS","EMP","MEN","THND_PER","M","2005-01",5378.287,
"AUS","EMP","MEN","THND_PER","M","2005-02",5389.896,
"AUS","EMP","MEN","THND_PER","M","2005-03",5411.404,
"AUS","EMP","MEN","THND_PER","M","2005-04",5438.816,
"AUS","EMP","MEN","THND_PER","M","2005-05",5426.413,
"AUS","EMP","MEN","THND_PER","M","2005-06",5450.077,
"AUS","EMP","MEN","THND_PER","M","2005-07",5449.721,
"AUS","EMP","MEN","THND_PER","M","2005-08",5474.948,
"AUS","EMP","MEN","THND_PER","M","2005-09",5466.895,
"AUS","EMP","MEN","THND_PER","M","2005-10",5458.431,
"AUS","EMP","MEN","THND_PER","M","2005-11",5466.396,
"AUS","EMP","MEN","THND_PER","M","2005-12",5471.286,
"AUS","EMP","MEN","THND_PER","M","2006-01",5466.26,
"AUS","EMP","MEN","THND_PER","M","2006-02",5496.569,
"AUS","EMP","MEN","THND_PER","M","2006-03",5521.821,
"AUS","EMP","MEN","THND_PER","M","2006-04",5521.956,
"AUS","EMP","MEN","THND_PER","M","2006-05",5520.297,
"AUS","EMP","MEN","THND_PER","M","2006-06",5546.938,
"AUS","EMP","MEN","THND_PER","M","2006-07",5572.674,
"AUS","EMP","MEN","THND_PER","M","2006-08",5582.686,
"AUS","EMP","MEN","THND_PER","M","2006-09",5603.637,
"AUS","EMP","MEN","THND_PER","M","2006-10",5597.631,
"AUS","EMP","MEN","THND_PER","M","2006-11",5611.973,
"AUS","EMP","MEN","THND_PER","M","2006-12",5647.28,
"AUS","EMP","MEN","THND_PER","M","2007-01",5641.526,
"AUS","EMP","MEN","THND_PER","M","2007-02",5659.943,
"AUS","EMP","MEN","THND_PER","M","2007-03",5686.627,
"AUS","EMP","MEN","THND_PER","M","2007-04",5702.746,
"AUS","EMP","MEN","THND_PER","M","2007-05",5719.281,
"AUS","EMP","MEN","THND_PER","M","2007-06",5742.661,
"AUS","EMP","MEN","THND_PER","M","2007-07",5744.851,
"AUS","EMP","MEN","THND_PER","M","2007-08",5762.323,
"AUS","EMP","MEN","THND_PER","M","2007-09",5770.627,
"AUS","EMP","MEN","THND_PER","M","2007-10",5752.891,
"AUS","EMP","MEN","THND_PER","M","2007-11",5791.416,
"AUS","EMP","MEN","THND_PER","M","2007-12",5795.818,
"AUS","EMP","MEN","THND_PER","M","2008-01",5826.968,
"AUS","EMP","MEN","THND_PER","M","2008-02",5844.053,
"AUS","EMP","MEN","THND_PER","M","2008-03",5845.354,
"AUS","EMP","MEN","THND_PER","M","2008-04",5852.493,
"AUS","EMP","MEN","THND_PER","M","2008-05",5849.933,
"AUS","EMP","MEN","THND_PER","M","2008-06",5890.688,
"AUS","EMP","MEN","THND_PER","M","2008-07",5885.837,
"AUS","EMP","MEN","THND_PER","M","2008-08",5908.763,
"AUS","EMP","MEN","THND_PER","M","2008-09",5911.009,
"AUS","EMP","MEN","THND_PER","M","2008-10",5911.41,
"AUS","EMP","MEN","THND_PER","M","2008-11",5900.178,
"AUS","EMP","MEN","THND_PER","M","2008-12",5892.485,
"AUS","EMP","MEN","THND_PER","M","2009-01",5874.137,
"AUS","EMP","MEN","THND_PER","M","2009-02",5873.516,
"AUS","EMP","MEN","THND_PER","M","2009-03",5854.114,
"AUS","EMP","MEN","THND_PER","M","2009-04",5864.67,
"AUS","EMP","MEN","THND_PER","M","2009-05",5842.277,
"AUS","EMP","MEN","THND_PER","M","2009-06",5839.533,
"AUS","EMP","MEN","THND_PER","M","2009-07",5864.876,
"AUS","EMP","MEN","THND_PER","M","2009-08",5878.894,
"AUS","EMP","MEN","THND_PER","M","2009-09",5894.807,
"AUS","EMP","MEN","THND_PER","M","2009-10",5891.817,
"AUS","EMP","MEN","THND_PER","M","2009-11",5902.708,
"AUS","EMP","MEN","THND_PER","M","2009-12",5933.589,
"AUS","EMP","MEN","THND_PER","M","2010-01",5972.033,
"AUS","EMP","MEN","THND_PER","M","2010-02",5968.283,
"AUS","EMP","MEN","THND_PER","M","2010-03",5956.303,
"AUS","EMP","MEN","THND_PER","M","2010-04",5976.261,
"AUS","EMP","MEN","THND_PER","M","2010-05",5968.548,
"AUS","EMP","MEN","THND_PER","M","2010-06",6001.352,
"AUS","EMP","MEN","THND_PER","M","2010-07",6010.816,
"AUS","EMP","MEN","THND_PER","M","2010-08",6044.643,
"AUS","EMP","MEN","THND_PER","M","2010-09",6061.659,
"AUS","EMP","MEN","THND_PER","M","2010-10",6066.648,
"AUS","EMP","MEN","THND_PER","M","2010-11",6100.583,
"AUS","EMP","MEN","THND_PER","M","2010-12",6106.163,
"AUS","EMP","MEN","THND_PER","M","2011-01",6130.125,
"AUS","EMP","MEN","THND_PER","M","2011-02",6109.191,
"AUS","EMP","MEN","THND_PER","M","2011-03",6117.476,
"AUS","EMP","MEN","THND_PER","M","2011-04",6090.092,
"AUS","EMP","MEN","THND_PER","M","2011-05",6088.808,
"AUS","EMP","MEN","THND_PER","M","2011-06",6093.815,
"AUS","EMP","MEN","THND_PER","M","2011-07",6092.229,
"AUS","EMP","MEN","THND_PER","M","2011-08",6094.843,
"AUS","EMP","MEN","THND_PER","M","2011-09",6106.815,
"AUS","EMP","MEN","THND_PER","M","2011-10",6106.452,
"AUS","EMP","MEN","THND_PER","M","2011-11",6119.244,
"AUS","EMP","MEN","THND_PER","M","2011-12",6124.028,
"AUS","EMP","MEN","THND_PER","M","2012-01",6164.321,
"AUS","EMP","MEN","THND_PER","M","2012-02",6132.504,
"AUS","EMP","MEN","THND_PER","M","2012-03",6141.575,
"AUS","EMP","MEN","THND_PER","M","2012-04",6155.042,
"AUS","EMP","MEN","THND_PER","M","2012-05",6164.082,
"AUS","EMP","MEN","THND_PER","M","2012-06",6163.059,
"AUS","EMP","MEN","THND_PER","M","2012-07",6150.156,
"AUS","EMP","MEN","THND_PER","M","2012-08",6158.774,
"AUS","EMP","MEN","THND_PER","M","2012-09",6159.854,
"AUS","EMP","MEN","THND_PER","M","2012-10",6186.514,
"AUS","EMP","MEN","THND_PER","M","2012-11",6172.961,
"AUS","EMP","MEN","THND_PER","M","2012-12",6194.984,
"AUS","EMP","MEN","THND_PER","M","2013-01",6222.148,
"AUS","EMP","MEN","THND_PER","M","2013-02",6211.713,
"AUS","EMP","MEN","THND_PER","M","2013-03",6187.22,
"AUS","EMP","MEN","THND_PER","M","2013-04",6201.691,
"AUS","EMP","MEN","THND_PER","M","2013-05",6210.893,
"AUS","EMP","MEN","THND_PER","M","2013-06",6214.881,
"AUS","EMP","MEN","THND_PER","M","2013-07",6197.461,
"AUS","EMP","MEN","THND_PER","M","2013-08",6195.247,
"AUS","EMP","MEN","THND_PER","M","2013-09",6204.333,
"AUS","EMP","MEN","THND_PER","M","2013-10",6194.776,
"AUS","EMP","MEN","THND_PER","M","2013-11",6187.058,
"AUS","EMP","MEN","THND_PER","M","2013-12",6172.049,
"AUS","EMP","MEN","THND_PER","M","2014-01",6188.728,
"AUS","EMP","MEN","THND_PER","M","2014-02",6196.783,
"AUS","EMP","MEN","THND_PER","M","2014-03",6232.158,
"AUS","EMP","MEN","THND_PER","M","2014-04",6237.253,
"AUS","EMP","MEN","THND_PER","M","2014-05",6209.918,
"AUS","EMP","MEN","THND_PER","M","2014-06",6215.682,
"AUS","EMP","MEN","THND_PER","M","2014-07",6226.878,
"AUS","EMP","MEN","THND_PER","M","2014-08",6230.403,
"AUS","EMP","MEN","THND_PER","M","2014-09",6224.674,
"AUS","EMP","MEN","THND_PER","M","2014-10",6229.328,
"AUS","EMP","MEN","THND_PER","M","2014-11",6251.503,
"AUS","EMP","MEN","THND_PER","M","2014-12",6260.741,
"AUS","EMP","MEN","THND_PER","M","2015-01",6263.769,
"AUS","EMP","MEN","THND_PER","M","2015-02",6298.12,
"AUS","EMP","MEN","THND_PER","M","2015-03",6321.037,
"AUS","EMP","MEN","THND_PER","M","2015-04",6306.09,
"AUS","EMP","MEN","THND_PER","M","2015-05",6315.577,
"AUS","EMP","MEN","THND_PER","M","2015-06",6302.566,
"AUS","EMP","MEN","THND_PER","M","2015-07",6324.468,
"AUS","EMP","MEN","THND_PER","M","2015-08",6315.298,
"AUS","EMP","MEN","THND_PER","M","2015-09",6320.599,
"AUS","EMP","MEN","THND_PER","M","2015-10",6359.526,
"AUS","EMP","MEN","THND_PER","M","2015-11",6364.297,
"AUS","EMP","MEN","THND_PER","M","2015-12",6378.996,
"AUS","EMP","MEN","THND_PER","M","2016-01",6392.248,
"AUS","EMP","MEN","THND_PER","M","2016-02",6383.965,
"AUS","EMP","MEN","THND_PER","M","2016-03",6394.667,
"AUS","EMP","MEN","THND_PER","M","2016-04",6384.852,
"AUS","EMP","MEN","THND_PER","M","2016-05",6388.586,
"AUS","EMP","MEN","THND_PER","M","2016-06",6389.109,
"AUS","EMP","MEN","THND_PER","M","2016-07",6411.528,
"AUS","EMP","MEN","THND_PER","M","2016-08",6402.902,
"AUS","EMP","MEN","THND_PER","M","2016-09",6379.328,
"AUS","EMP","MEN","THND_PER","M","2016-10",6409.451,
"AUS","EMP","MEN","THND_PER","M","2016-11",6415.219,
"AUS","EMP","MEN","THND_PER","M","2016-12",6434.948,
"AUS","EMP","MEN","THND_PER","M","2017-01",6431.281,
"AUS","EMP","MEN","THND_PER","M","2017-02",6446.272,
"AUS","EMP","MEN","THND_PER","M","2017-03",6472.778,
"AUS","EMP","MEN","THND_PER","M","2017-04",6518.721,
"AUS","EMP","MEN","THND_PER","M","2017-05",6506.108,
"AUS","EMP","MEN","THND_PER","M","2017-06",6506.512,
"AUS","EMP","MEN","THND_PER","M","2017-07",6536.373,
"AUS","EMP","MEN","THND_PER","M","2017-08",6550.778,
"AUS","EMP","MEN","THND_PER","M","2017-09",6562.7,
"AUS","EMP","MEN","THND_PER","M","2017-10",6570.901,
"AUS","EMP","MEN","THND_PER","M","2017-11",6597.87,
"AUS","EMP","MEN","THND_PER","M","2017-12",6604.04,
"AUS","EMP","MEN","THND_PER","M","2018-01",6640.573,
"AUS","EMP","MEN","THND_PER","M","2018-02",6624.791,
"AUS","EMP","MEN","THND_PER","M","2018-03",6625.128,
"AUS","EMP","MEN","THND_PER","M","2018-04",6635.72,
"AUS","EMP","MEN","THND_PER","M","2018-05",6632.232,
"AUS","EMP","MEN","THND_PER","M","2018-06",6653.173,
"AUS","EMP","MEN","THND_PER","M","2018-07",6674.441,
"AUS","EMP","MEN","THND_PER","M","2018-08",6707.853,
"AUS","EMP","MEN","THND_PER","M","2018-09",6714.889,
"AUS","EMP","MEN","THND_PER","M","2018-10",6724.485,
"AUS","EMP","MEN","THND_PER","M","2018-11",6738.192,
"AUS","EMP","MEN","THND_PER","M","2018-12",6759.75,
"AUS","EMP","MEN","THND_PER","M","2019-01",6768.789,
"AUS","EMP","MEN","THND_PER","M","2019-02",6754.228,
"AUS","EMP","MEN","THND_PER","M","2019-03",6781.352,
"AUS","EMP","MEN","THND_PER","M","2019-04",6774.95,
"AUS","EMP","MEN","THND_PER","M","2019-05",6823.745,
"AUS","EMP","MEN","THND_PER","M","2019-06",6813.937,
"AUS","EMP","MEN","THND_PER","M","2019-07",6822.324,
"AUS","EMP","MEN","THND_PER","M","2019-08",6832.95,
"AUS","EMP","MEN","THND_PER","M","2019-09",6823.194,
"AUS","EMP","MEN","THND_PER","M","2019-10",6804.712,
"AUS","EMP","MEN","THND_PER","M","2019-11",6828.415,
"AUS","EMP","MEN","THND_PER","M","2019-12",6841.91,
"AUS","EMP","MEN","THND_PER","M","2020-01",6825.729,
"AUS","EMP","MEN","THND_PER","M","2020-02",6841.743,
"AUS","EMP","MEN","THND_PER","M","2020-03",6848.605,
"AUS","EMP","MEN","THND_PER","M","2020-04",6569.344,
"AUS","EMP","MEN","THND_PER","M","2020-05",6447.09,
"AUS","EMP","MEN","THND_PER","M","2020-06",6535.244,
"AUS","EMP","MEN","THND_PER","M","2020-07",6587.71,
"AUS","EMP","MEN","THND_PER","M","2020-08",6648.453,
"AUS","EMP","MEN","THND_PER","M","2020-09",6621.371,
"AUS","EMP","MEN","THND_PER","M","2020-10",6738.853,
"AUS","EMP","MEN","THND_PER","M","2020-11",6789.034,
"AUS","EMP","MEN","THND_PER","M","2020-12",6791.2,
"AUS","EMP","MEN","THND_PER","M","2021-01",6818.084,
"AUS","EMP","MEN","THND_PER","M","2021-02",6832.637,
"AUS","EMP","TOT","THND_PER","M","1967-02",4883.2,
"AUS","EMP","TOT","THND_PER","M","1967-05",4907.3,
"AUS","EMP","TOT","THND_PER","M","1967-08",4945.7,
"AUS","EMP","TOT","THND_PER","M","1967-11",4975.6,
"AUS","EMP","TOT","THND_PER","M","1968-02",5000.6,
"AUS","EMP","TOT","THND_PER","M","1968-05",5032.7,
"AUS","EMP","TOT","THND_PER","M","1968-08",5068.7,
"AUS","EMP","TOT","THND_PER","M","1968-11",5082.1,
"AUS","EMP","TOT","THND_PER","M","1969-02",5137.3,
"AUS","EMP","TOT","THND_PER","M","1969-05",5159.2,
"AUS","EMP","TOT","THND_PER","M","1969-08",5196.4,
"AUS","EMP","TOT","THND_PER","M","1969-11",5255.7,
"AUS","EMP","TOT","THND_PER","M","1970-02",5318.4,
"AUS","EMP","TOT","THND_PER","M","1970-05",5370.5,
"AUS","EMP","TOT","THND_PER","M","1970-08",5410,
"AUS","EMP","TOT","THND_PER","M","1970-11",5448.9,
"AUS","EMP","TOT","THND_PER","M","1971-02",5480.8,
"AUS","EMP","TOT","THND_PER","M","1971-05",5524.6,
"AUS","EMP","TOT","THND_PER","M","1971-08",5532,
"AUS","EMP","TOT","THND_PER","M","1971-11",5526.9,
"AUS","EMP","TOT","THND_PER","M","1972-02",5536,
"AUS","EMP","TOT","THND_PER","M","1972-05",5564.4,
"AUS","EMP","TOT","THND_PER","M","1972-08",5628.6,
"AUS","EMP","TOT","THND_PER","M","1972-11",5674.1,
"AUS","EMP","TOT","THND_PER","M","1973-02",5703.8,
"AUS","EMP","TOT","THND_PER","M","1973-05",5714.5,
"AUS","EMP","TOT","THND_PER","M","1973-08",5804.8,
"AUS","EMP","TOT","THND_PER","M","1973-11",5835.8,
"AUS","EMP","TOT","THND_PER","M","1974-02",5900,
"AUS","EMP","TOT","THND_PER","M","1974-05",5910.6,
"AUS","EMP","TOT","THND_PER","M","1974-08",5878.9,
"AUS","EMP","TOT","THND_PER","M","1974-11",5874.9,
"AUS","EMP","TOT","THND_PER","M","1975-02",5827.9,
"AUS","EMP","TOT","THND_PER","M","1975-05",5840.9,
"AUS","EMP","TOT","THND_PER","M","1975-08",5865.8,
"AUS","EMP","TOT","THND_PER","M","1975-11",5930.5,
"AUS","EMP","TOT","THND_PER","M","1976-02",5951.2,
"AUS","EMP","TOT","THND_PER","M","1976-05",5968.5,
"AUS","EMP","TOT","THND_PER","M","1976-08",5922.1,
"AUS","EMP","TOT","THND_PER","M","1976-11",5942.5,
"AUS","EMP","TOT","THND_PER","M","1977-02",5989.2,
"AUS","EMP","TOT","THND_PER","M","1977-05",6008.2,
"AUS","EMP","TOT","THND_PER","M","1977-08",6018.9,
"AUS","EMP","TOT","THND_PER","M","1977-11",5984.2,
"AUS","EMP","TOT","THND_PER","M","1978-02",5997.656,
"AUS","EMP","TOT","THND_PER","M","1978-03",6003.215,
"AUS","EMP","TOT","THND_PER","M","1978-04",6030.851,
"AUS","EMP","TOT","THND_PER","M","1978-05",6033.379,
"AUS","EMP","TOT","THND_PER","M","1978-06",6033.766,
"AUS","EMP","TOT","THND_PER","M","1978-07",6030.512,
"AUS","EMP","TOT","THND_PER","M","1978-08",6036.373,
"AUS","EMP","TOT","THND_PER","M","1978-09",6029.745,
"AUS","EMP","TOT","THND_PER","M","1978-10",6035.762,
"AUS","EMP","TOT","THND_PER","M","1978-11",6028.228,
"AUS","EMP","TOT","THND_PER","M","1978-12",6053.291,
"AUS","EMP","TOT","THND_PER","M","1979-01",6052.544,
"AUS","EMP","TOT","THND_PER","M","1979-02",6063.63,
"AUS","EMP","TOT","THND_PER","M","1979-03",6055.937,
"AUS","EMP","TOT","THND_PER","M","1979-04",6064.75,
"AUS","EMP","TOT","THND_PER","M","1979-05",6070.49,
"AUS","EMP","TOT","THND_PER","M","1979-06",6099.332,
"AUS","EMP","TOT","THND_PER","M","1979-07",6097.472,
"AUS","EMP","TOT","THND_PER","M","1979-08",6114.875,
"AUS","EMP","TOT","THND_PER","M","1979-09",6117.277,
"AUS","EMP","TOT","THND_PER","M","1979-10",6152.03,
"AUS","EMP","TOT","THND_PER","M","1979-11",6180.498,
"AUS","EMP","TOT","THND_PER","M","1979-12",6184.038,
"AUS","EMP","TOT","THND_PER","M","1980-01",6204.806,
"AUS","EMP","TOT","THND_PER","M","1980-02",6221.941,
"AUS","EMP","TOT","THND_PER","M","1980-03",6233.228,
